trial_nb_pe,prolific_id,RT.pe_task,id,prob,pe_task,utt.standardized,slider,uc_task,custom_response,RT.uc_task,cost.uc,trial_nb_uc,human_exp2,pe_task.smooth,education,gender,age,timeSpent
2,5d1c9d39ff67e3000140ca87,14603,if2_hl,p_likely_c,0.5,green might fall,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,56,26.853716666666667
2,5d1c9d39ff67e3000140ca87,14603,if2_hl,p_likely_nc,0.5,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,b,0.19,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.19000023999903998,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,g,0.23,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.23000007999967997,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,bg,0.34,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.33999964000143995,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,none,0.24,neither block falls,none,NA,NA,NA,NA,NA,NA,0.24000003999983996,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_a,0.53,blue falls,NA,NA,NA,NA,NA,NA,NA,0.5299998800004799,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_c,0.5700000000000001,green falls,NA,NA,NA,NA,NA,NA,NA,0.56999972000112,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_na,0.47,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.47000011999951996,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_nc,0.43,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.4300002799988799,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_c_given_a,0.6415094339622641,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.6415088999664152,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_c_given_na,0.4893617021276596,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.4893617473968196,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_a_given_c,0.5964912280701754,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.5964908895056508,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_a_given_nc,0.4418604651162791,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.44186073553146266,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_nc_given_a,0.3584905660377358,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.35849110003358475,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_nc_given_na,0.5106382978723404,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.5106382526031804,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_na_given_c,0.40350877192982454,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.4035091104943491,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_na_given_nc,0.5581395348837209,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.5581392644685373,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_likely_a,0.53,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.5299998800004799,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_likely_na,0.47,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.47000011999951996,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_likely_c,0.5700000000000001,green might fall,NA,the green block might fall,NA,16894,3,5,1,0.56999972000112,Graduated College,male,56,26.853716666666667
4,5d1c9d39ff67e3000140ca87,11154,if1_u-Lh,p_likely_nc,0.43,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.4300002799988799,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,b,0.37,blue falls but green does not fall,b,the blue block falls and the green block does not fall,NA,32661,6,7,1,0.36999952000192,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,g,0.22,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.22000011999952002,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,bg,0.21,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.21000015999936003,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,none,0.2,neither block falls,none,NA,NA,NA,NA,NA,NA,0.20000019999920005,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_a,0.58,blue falls,NA,NA,NA,NA,NA,NA,NA,0.57999968000128,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_c,0.43,green falls,NA,NA,NA,NA,NA,NA,NA,0.43000027999888,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_na,0.42000000000000004,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.42000031999872006,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_nc,0.5700000000000001,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.56999972000112,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_c_given_a,0.3620689655172414,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.3620694411398582,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_c_given_na,0.5238095238095237,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.5238094104313789,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_a_given_c,0.4883720930232558,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.48837214710629256,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_a_given_nc,0.6491228070175438,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.6491222837814604,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_nc_given_a,0.6379310344827587,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.6379305588601418,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_nc_given_na,0.47619047619047616,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.47619058956862115,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_na_given_c,0.5116279069767442,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.5116278528937075,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_na_given_nc,0.3508771929824561,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.3508777162185397,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_likely_a,0.58,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.57999968000128,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_likely_na,0.42000000000000004,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.42000031999872006,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_likely_c,0.43,green might fall,NA,NA,NA,NA,NA,NA,NA,0.43000027999888,Graduated College,male,56,26.853716666666667
6,5d1c9d39ff67e3000140ca87,22196,independent_ul,p_likely_nc,0.5700000000000001,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.56999972000112,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,b,0.08,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.08000067999728,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,g,0.04,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.04000083999664001,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,bg,0.84,both blocks fall,bg,both blocks fall,NA,12876,2,9,1,0.8399976400094399,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,none,0.04,neither block falls,none,NA,NA,NA,NA,NA,NA,0.04000083999664001,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_a,0.9199999999999999,blue falls,NA,NA,NA,NA,NA,NA,NA,0.9199983200067199,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_c,0.88,green falls,NA,NA,NA,NA,NA,NA,NA,0.8799984800060799,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_na,0.08,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.08000167999328002,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_nc,0.12,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.12000151999392,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_c_given_a,0.9130434782608696,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.9130425803422166,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_c_given_na,0.5,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_a_given_c,0.9545454545454545,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.9545444214899511,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_a_given_nc,0.6666666666666667,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.6666638889351845,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_nc_given_a,0.08695652173913045,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.08695741965778335,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_nc_given_na,0.5,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_na_given_c,0.045454545454545456,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.04545557851004884,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_na_given_nc,0.33333333333333337,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.33333611106481564,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_likely_a,0.9199999999999999,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.9199983200067199,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_likely_na,0.08,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.08000167999328002,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_likely_c,0.88,green might fall,NA,NA,NA,NA,NA,NA,NA,0.8799984800060799,Graduated College,male,56,26.853716666666667
8,5d1c9d39ff67e3000140ca87,14443,if1_hh,p_likely_nc,0.12,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.12000151999392,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,b,0.47,blue falls but green does not fall,b,the blue block falls and the green block does not fall,NA,16960,6,11,1,0.46534568179928,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,g,0.25,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.2475247622781692,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,bg,0.27,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.26732666405281563,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,none,0.02,neither block falls,none,NA,NA,NA,NA,NA,NA,0.019802891869735172,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_a,0.74,blue falls,NA,NA,NA,NA,NA,NA,NA,0.7326723458520956,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_c,0.52,green falls,NA,NA,NA,NA,NA,NA,NA,0.5148514263309848,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_na,0.27,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.2673276541479044,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_nc,0.49,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.48514857366901515,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_c_given_a,0.3648648648648649,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.3648652300939727,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_c_given_na,0.9259259259259258,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.9259227709424374,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_a_given_c,0.5192307692307693,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.5192306952665567,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_a_given_nc,0.9591836734693877,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.9591817992579622,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_nc_given_a,0.6351351351351351,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.6351347699060272,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_nc_given_na,0.07407407407407407,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.07407722905756255,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_na_given_c,0.4807692307692307,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.48076930473344337,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_na_given_nc,0.04081632653061225,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.0408182007420378,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_likely_a,0.74,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.7326723458520956,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_likely_na,0.27,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.2673276541479044,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_likely_c,0.52,green might fall,NA,NA,NA,NA,NA,NA,NA,0.5148514263309848,Graduated College,male,56,26.853716666666667
10,5d1c9d39ff67e3000140ca87,23553,independent_ll,p_likely_nc,0.49,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.48514857366901515,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,b,0.05,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.05000079999680002,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,g,0.14,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.14000043999824002,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,bg,0.57,both blocks fall,bg,both blocks fall,NA,13380,2,13,1,0.56999872000512,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,none,0.24,neither block falls,none,NA,NA,NA,NA,NA,NA,0.24000003999984001,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_a,0.62,blue falls,NA,NA,NA,NA,NA,NA,NA,0.61999952000192,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_c,0.71,green falls,NA,NA,NA,NA,NA,NA,NA,0.7099991600033599,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_na,0.38,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.38000047999808007,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_nc,0.29,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.29000083999664006,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_c_given_a,0.9193548387096774,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.9193534859564968,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_c_given_na,0.368421052631579,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.36842174514870973,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_a_given_c,0.8028169014084506,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.8028160484054975,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_a_given_nc,0.1724137931034483,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.17241605230308757,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_nc_given_a,0.08064516129032259,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.08064651404350309,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_nc_given_na,0.631578947368421,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.6315782548512902,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_na_given_c,0.1971830985915493,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.19718395159450258,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_na_given_nc,0.8275862068965517,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.8275839476969123,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_likely_a,0.62,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.61999952000192,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_likely_na,0.38,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.38000047999808007,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_likely_c,0.71,green might fall,NA,NA,NA,NA,NA,NA,NA,0.7099991600033599,Graduated College,male,56,26.853716666666667
12,5d1c9d39ff67e3000140ca87,25230,if2_u-Ll,p_likely_nc,0.29,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.29000083999664006,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,b,0.44,blue falls but green does not fall,b,the blue block falls and the green block does not fall,NA,17598,6,15,1,0.43564282913731034,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,g,0.17,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.16831715517958348,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,bg,0.17,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.16831715517958348,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,none,0.23,neither block falls,none,NA,NA,NA,NA,NA,NA,0.22772286050352278,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_a,0.61,blue falls,NA,NA,NA,NA,NA,NA,NA,0.6039599843168938,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_c,0.34,green falls,NA,NA,NA,NA,NA,NA,NA,0.33663431035916697,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_na,0.4,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.39604001568310626,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_nc,0.67,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.6633656896408331,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_c_given_a,0.27868852459016397,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.27868925019917973,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_c_given_na,0.425,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.42500037499812504,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_a_given_c,0.5,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_a_given_nc,0.6567164179104478,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.6567159501016415,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_nc_given_a,0.7213114754098361,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.7213107498008203,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_nc_given_na,0.575,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.574999625001875,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_na_given_c,0.5,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_na_given_nc,0.34328358208955223,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.34328404989835853,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_likely_a,0.61,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.6039599843168938,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_likely_na,0.4,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.39604001568310626,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_likely_c,0.34,green might fall,NA,NA,NA,NA,NA,NA,NA,0.33663431035916697,Graduated College,male,56,26.853716666666667
14,5d1c9d39ff67e3000140ca87,21557,independent_hl,p_likely_nc,0.67,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.6633656896408331,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,b,0,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,9.999960000159999e-7,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,g,0.22,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.22000011999952,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,bg,0.65,both blocks fall,bg,both blocks fall,NA,7662,2,17,1,0.6499984000064,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,none,0.13,neither block falls,none,NA,NA,NA,NA,NA,NA,0.13000047999808,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_a,0.65,blue falls,NA,NA,NA,NA,NA,NA,NA,0.6499994000024,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_c,0.87,green falls,NA,NA,NA,NA,NA,NA,NA,0.8699985200059199,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_na,0.35,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.3500005999976,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_nc,0.13,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.13000147999408002,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_c_given_a,1,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.9999984615431953,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_c_given_na,0.6285714285714287,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.6285706938817491,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_a_given_c,0.7471264367816092,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.747125868676164,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_a_given_nc,0,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,7.692189350933062e-6,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_nc_given_a,0,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,1.538456804748293e-6,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_nc_given_na,0.37142857142857144,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.37142930611825076,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_na_given_c,0.25287356321839083,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.252874131323836,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_na_given_nc,1,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.9999923078106492,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_likely_a,0.65,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.6499994000024,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_likely_na,0.35,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.3500005999976,Graduated College,male,56,26.853716666666667
16,5d1c9d39ff67e3000140ca87,29303,if1_lh,p_likely_c,0.87,green might fall,NA,NA,NA,NA,NA,NA,NA,0.8699985200059199,Graduated College,male,56,26.853716666666667
